"","id","publisher"
"21340","19427","Green Board Game Co."
"21341","19427","Korea Boardgames"
"21342","19427","Schmidt Spiele"
"21343","19427","Swan Panasia Co., Ltd."
"21344","19427","Wisemen Games"
"21345","247314","Repos Production"
"21346","247314","Asmodee"
"21347","247314","Galapagos Jogos"
"21348","247314","Gem Klub Kft."
"21349","247314","Rebel Sp. z o.o."
"21350","247314","Rozum"
"21351","200890","Game Brewer"
"21352","200890","Bard Centrum Gier"
"21353","200890","Giochix.it"
"21354","200890","Last Level"
"21355","164812","Calliope Games"
"21356","247342","Origames"
"21357","247342","Blue Beard Entertainment"
"21358","247342","Games7Days"
"21359","247342","Jellybean Games"
"21360","212765","こっち屋 (Kocchiya)"
"21361","212765","Daily Magic Games"
"21362","212765","Gen-X Games"
"21363","212765","Homosapiens Lab"
"21364","212765","Pixie Games"
"21365","212765","Schwerkraft-Verlag"
"21366","212765","盒拍工作室 Hepa Studio"
"21367","40832","KOSMOS"
"21368","40832","Kaissa Chess & Games"
"21369","40832","Laser plus"
"21370","40832","Piatnik"
"21371","40832","Stupor Mundi"
"21372","40832","Wargames Club Publishing"
"21373","19841","Mindtwister AB"
"21374","19841","(Unknown)"
"21375","19841","Belleville (Бельвіль)"
"21376","19841","Carrom Art"
"21377","19841","Egmont Polska"
"21378","19841","Giseh Verlag"
"21379","19841","KnC"
"21380","19841","KOSMOS"
"21381","19841","Martinex"
"21382","19841","Mica Games"
"21383","19841","Mindtwister USA"
"21384","19841","Nordic Games GmbH"
"21385","19841","Piatnik"
"21386","19841","SD Games"
"21387","19841","Tactic"
"21388","111732","Tasty Minstrel Games"
"21389","367379","Czech Games Edition (CGE)"
"21390","367379","Cranio Creations"
"21391","367379","Devir"
"21392","367379","DiceTree Games"
"21393","367379","GaGa Games"
"21394","367379","IELLO"
"21395","367379","MINDOK"
"21396","367379","Rawstone"
"21397","367379","Rebel Sp. z o.o."
"21398","313","KOSMOS"
"21399","313","Funko Games"
"21400","172547","Queen Games"
"21401","18866","Fragor Games"
"21402","18866","999 Games"
"21403","18866","Egmont Polska"
"21404","18866","Mayfair Games"
"21405","18866","Raven Distribution"
"21406","18866","Zoch Verlag"
"21407","124827","Stronghold Games"
"21408","142296","IronWall Games"
"21409","142296","Mattel, Inc."
"21410","142296","Urban Island Games, LLC"
"21411","164698","2F-Spiele"
"21412","164698","Edge Entertainment"
"21413","269160","Super Meeple"
"21414","269160","Buro"
"21415","269160","Czacha Games"
"21416","269160","GateOnGames"
"21417","269160","Hobby Game Mall"
"21418","269160","Keep Exploring Games"
"21419","130882","Asmodee"
"21420","130882","Bombyx"
"21421","130882","Asterion Press"
"21422","130882","Gem Klub Kft."
"21423","130882","GoKids 玩樂小子"
"21424","130882","Happy Baobab"
"21425","130882","Hobby Japan"
"21426","130882","Monolith Board Games"
"21427","130882","Rebel Sp. z o.o."
"21428","130882","REXhry"
"21429","130882","Rozum"
"21430","38506","KOSMOS"
"21431","38506","Devir"
"21432","38506","IELLO"
"21433","38506","Mayfair Games"
"21434","38506","Stupor Mundi"
"21435","139899","Dice Hate Me Games"
"21436","139899","Pegasus Spiele"
"21437","269199","Schmidt Spiele"
"21438","269199","999 Games"
"21439","269199","Stronghold Games"
"21440","358690","Exploding Kittens"
"21441","358690","ADC Blackfire Entertainment"
"21442","358690","Geekach Games"
"21443","358690","Rebel Sp. z o.o."
"21444","283152","CMYK"
"21445","283152","Palm Court"
"21446","511","Mayfair Games"
"21447","511","Two Wolf"
"21448","127127","Asmodee"
"21449","127127","Cryptozoic Entertainment"
"21450","19643","Cryptozoic Entertainment"
"21451","19643","Upper Deck Entertainment"
"21452","103686","Asmodee"
"21453","335116","25th Century Games"
"21454","335116","Motor City Gameworks"
"21455","335116","CrowD Games"
"21456","335116","Gameland 游戏大陆"
"21457","335116","MM-Spiele"
"21458","335116","Salt & Pepper Games"
"21459","73070","Stratelibri"
"21460","73070","Fantasy Flight Games"
"21461","73070","Heidelberger Spieleverlag"
"21462","254513","Druid City Games"
"21463","254513","Cranio Creations"
"21464","254513","Game Harbor"
"21465","254513","Hobby World"
"21466","254513","Kaissa Chess & Games"
"21467","254513","Last Level"
"21468","254513","Lucky Duck Games"
"21469","254513","MINDOK"
"21470","254513","Mirakulus"
"21471","254513","Skybound Tabletop"
"21472","260407","HYBR"
"21473","260407","Devir"
"21474","260407","Economicus Games"
"21475","260407","Igiari"
"21476","260407","Ludicus"
"21477","260407","Meanbook Games"
"21478","260407","Reflexshop"
"21479","144568","Victory Point Games"
"21480","256066","Games Workshop Ltd."
"21481","9215","Phalanx Games B.V."
"21482","23107","Delta Vision Publishing"
"21483","23107","Edge Entertainment"
"21484","23107","Fantasy Flight Games"
"21485","23107","Heidelberger Spieleverlag"
"21486","23107","Nexus Editrice"
"21487","23107","Silver Stars Publishing"
"21488","161226","Bombyx"
"21489","161226","Asmodee"
"21490","161226","Gem Klub Kft."
"21491","161226","Rebel Sp. z o.o."
"21492","224483","Level 99 Games"
"21493","25261","Take On You"
"21494","25261","Edge Entertainment"
"21495","25261","Fantasy Flight Games"
"21496","25261","Giochi Uniti"
"21497","25261","Heidelberger Spieleverlag"
"21498","25261","Nexus Editrice"
"21499","25261","Pro Ludo"
"21500","18748","GMT Games"
"21501","112373","Kanai Factory"
"21502","112373","999 Games"
"21503","112373","Albi"
"21504","112373","Blue Orange (EU)"
"21505","112373","Blue Orange Games"
"21506","112373","The Bored Game Company"
"21507","112373","Feelindigo"
"21508","112373","Fractal Juegos"
"21509","112373","Japon Brand"
"21510","112373","Lifestyle Boardgames Ltd"
"21511","112373","Neptuno Games"
"21512","112373","PaperGames (III)"
"21513","112373","Pegasus Spiele"
"21514","112373","QBIST"
"21515","112373","Swan Panasia Co., Ltd."
"21516","41302","HABA"
"21517","41302","Hobby World"
"21518","253185","Steeped Games Ltd."
"21519","253185","Arrakis Games"
"21520","253185","Little Rocket Games"
"21521","293264","Final Frontier Games"
"21522","204431","Bezier Games"
"21523","85250","IELLO"
"21524","85250","Delta Vision Publishing"
"21525","85250","Devir"
"21526","85250","Fabrika Igr"
"21527","85250","Galapagos Jogos"
"21528","85250","Giochi Uniti"
"21529","85250","Hobby Japan"
"21530","85250","PaperGames (III)"
"21531","85250","REXhry"
"21532","85250","Smart Ltd"
"21533","233955","White Goblin Games"
"21534","233955","Big Kid Games"
"21535","233955","La Boite de Jeu"
"21536","233955","Lacerta"
"21537","231999","2F-Spiele"
"21538","231999","999 Games"
"21539","231999","Edge Entertainment"
"21540","231999","Stronghold Games"
"21541","1044","The Avalon Hill Game Co"
"21542","2529","The Avalon Hill Game Co"
"21543","2529","Battleline"
"21544","191572","999 Games"
"21545","191572","Albi"
"21546","191572","Ediciones MasQueOca"
"21547","191572","eggertspiele"
"21548","191572","G3"
"21549","191572","Korea Boardgames"
"21550","191572","Lautapelit.fi"
"21551","191572","Ludicus"
"21552","191572","Matagot"
"21553","191572","Pegasus Spiele"
"21554","191572","Piatnik"
"21555","191572","Stronghold Games"
"21556","191572","Swan Panasia Co., Ltd."
"21557","181797","R&D Games"
"21558","181797","Game Salute"
"21559","181797","HUCH!"
"21560","39927","Treefrog Games"
"21561","39927","Warfrog Games"
"21562","192312","Air and Nothingness Press"
"21563","192312","LudiCreations"
"21564","192312","TGG Games"
"21565","237211","CrowD Games"
"21566","237211","Go On Board"
"21567","237211","Last Level"
"21568","237211","REXhry"
"21569","153623","ABACUSSPIELE"
"21570","153623","Albi"
"21571","153623","HOT Games"
"21572","137423","Level 99 Games"
"21573","137423","Delight"
"21574","137423","GaGa Games"
"21575","137423","Portal Games"
"21576","283212","Bread and Circuses"
"21577","283212","Arrakis Games"
"21578","283212","Deep Water Games"
"21579","283212","Friendly Skeleton"
"21580","283212","Hobby World"
"21581","283212","Reflexshop"
"21582","296694","Catalyst Game Labs"
"21583","296694","Hobby World"
"21584","424774","IUVI Games"
"21585","424774","Pegasus Spiele"
"21586","531","Jumbo"
"21587","531","Rio Grande Games"
"21588","205127","Red Raven Games"
"21589","302280","Gamewright"
"21590","302280","AURUM, Inc."
"21591","302280","Magellan"
"21592","302280","Piatnik"
"21593","302280","Studio Supernova"
"21594","199723","Flying Games"
"21595","8172","AURUM, Inc."
"21596","8172","Devir"
"21597","8172","Four Esses"
"21598","8172","Gigamic"
"21599","8172","HomoLudicus"
"21600","8172","Kaissa Chess & Games"
"21601","8172","Kidultgame"
"21602","8172","Korea Boardgames"
"21603","8172","New Games Order, LLC"
"21604","8172","Oliphante"
"21605","8172","Play Plus"
"21606","8172","Swan Panasia Co., Ltd."
"21607","8172","Tilsit"
"21608","167763","Cryptozoic Entertainment"
"21609","167763","Don't Panic Games"
"21610","415147","Chilifox Games"
"21611","415147","CrowD Games"
"21612","415147","GateOnGames"
"21613","415147","Geronimo Games"
"21614","415147","Ludofun"
"21615","415147","Old Dawg"
"21616","415147","Strohmann Games"
"21617","415147","Tranjis Games"
"21618","415147","Yellowstar Games"
"21619","235591","Arclight Games"
"21620","235591","Asmodee"
"21621","235591","Galapagos Jogos"
"21622","235591","Gem Klub Kft."
"21623","235591","Mandoo Games"
"21624","235591","Z-Man Games"
"21625","714","Games Workshop Ltd."
"21626","714","Altar Games"
"21627","714","Aventyrsspel"
"21628","714","Casper"
"21629","714","Gallimard"
"21630","714","Kod Kod"
"21631","714","Pelito"
"21632","714","Protocol Productions"
"21633","714","R.I.P.A."
"21634","714","Schmidt Spiele"
"21635","714","Sfera"
"21636","714","Ventura International"
"21637","8195","Selecta Spielzeug"
"21638","8195","Compaya.hu: Gamer Cafe Kft."
"21639","8195","Competo / Marektoy"
"21640","8195","DV Games"
"21641","8195","Ediciones MasQueOca"
"21642","8195","Egmont Polska"
"21643","8195","Korea Boardgames"
"21644","8195","Lifestyle Boardgames Ltd"
"21645","8195","Matagot"
"21646","8195","MINDOK"
"21647","8195","Pegasus Spiele"
"21648","8195","Rio Grande Games"
"21649","8195","Swan Panasia Co., Ltd."
"21650","66587","Moonster Games"
"21651","18485","All-Aboard Games"
"21652","18485","Deep Thought Games, LLC"
"21653","246816","Ankama"
"21654","246816","Board Game Box"
"21655","246816","Gem Klub Kft."
"21656","246816","Last Level"
"21657","246816","One Moment Games"
"21658","246816","REXhry"
"21659","378200","Deep Print Games"
"21660","378200","Broadway Toys LTD"
"21661","378200","Ghenos Games"
"21662","378200","Gigamic"
"21663","378200","Lautapelit.fi"
"21664","378200","MEBO Games"
"21665","378200","Pegasus Spiele"
"21666","69601","Double-O Games"
"21667","69601","Lookout Games"
"21668","250396","River Horse (Europe) Ltd"
"21669","250396","Black Book Editions"
"21670","250396","Galapagos Jogos"
"21671","250396","Gen-X Games"
"21672","250396","Grimspire"
"21673","250396","Wyrd Edizioni"
"21674","2288","Descartes Editeur"
"21675","2288","Disenos Orbitales"
"21676","2288","Games Workshop Ltd."
"21677","171479","Chara Games"
"21678","125311","Blue Orange (EU)"
"21679","125311","Blue Orange Games"
"21680","125311","Feelindigo"
"21681","125311","Le Grand Massif"
"21682","125311","Jactalea"
"21683","125311","Lautapelit.fi"
"21684","125311","Lifestyle Boardgames Ltd"
"21685","125311","Oxybul"
"21686","125311","Pegasus Spiele"
"21687","125311","Swan Panasia Co., Ltd."
"21688","207016","Arclight Games"
"21689","207016","Ghenos Games"
"21690","207016","Ludonova"
"21691","207016","Pretzel Games"
"21692","32424","GMT Games"
"21693","32424","(Self-Published)"
"21694","32424","Double-O Games"
"21695","17161","Cafe Games"
"21696","17161","Pro Ludo"
"21697","17161","PS-Games"
"21698","17161","Ubik"
"21699","17161","Warfrog Games"
"21700","296167","Grail Games"
"21701","296167","Matagot"
"21702","296167","Mandoo Games"
"21703","296167","Popcorn Games"
"21704","296167","SD Games"
"21705","296167","Surfin' Meeple China"
"21706","349948","Artipia Games"
"21707","349948","4GAMES"
"21708","349948","Pixie Games"
"21709","349948","Vagabund"
"21710","19995","Ragnar Brothers"
"21711","19995","Spiral Galaxy Games"
"21712","367662","The Game Builders"
"21713","367662","HANALL M&C"
"21714","367662","Happy Meeple Games"
"21715","367662","Maldito Games"
"21716","367662","Stronghold Games"
"21717","367662","微妙游戏(WeimiaoGames)"
"21718","340865","Awaken Realms"
"21719","340865","Delta Vision Publishing"
"21720","340865","YOKA Games"
"21721","340865","Ігрова Майстерня"
"21722","158340","Alderac Entertainment Group"
"21723","158340","Bard Centrum Gier"
"21724","158340","Hobby World"
"21725","158340","MINDOK"
"21726","111","Face2Face Games"
"21727","111","Hasbro"
"21728","111","Parker Brothers"
"21729","1260","Editrice Giochi"
"21730","1260","Hasbro"
"21731","1260","Miro Company"
"21732","1260","Parker Brothers"
"21733","1260","Rook Card Company"
"21734","1260","Toltoys"
"21735","1260","Winning Moves Games (USA)"
"21736","232520","Queen Games"
"21737","232520","Piatnik"
"21738","368954","alea"
"21739","338468","Fowers Games"
"21740","403468","Sidekick Games"
"21741","403468","CoolPlay"
"21742","403468","Devir"
"21743","403468","Hobby Japan"
"21744","403468","Lord of Boards"
"21745","403468","Metagame Studio"
"21746","403468","The Op Games"
"21747","403468","Ponva d.o.o."
"21748","403468","Rebel Sp. z o.o."
"21749","403468","REXhry"
"21750","184346","Gamewright"
"21751","184346","Daily Magic Games"
"21752","184346","Feelindigo"
"21753","184346","Kanga Games"
"21754","184346","Nasza Ksiegarnia"
"21755","184346","Top Toys"
"21756","184346","uplay.it edizioni"
"21757","184346","White Goblin Games"
"21758","284775","Funko Games"
"21759","223278","Arclight Games"
"21760","223278","Bezier Games"
"21761","1917","Carlit"
"21762","1917","(Unknown)"
"21763","1917","4Kidz, Inc."
"21764","1917","AS Company"
"21765","1917","Barnes & Noble"
"21766","1917","Chieftain Products"
"21767","1917","Crown & Andrews Ltd."
"21768","1917","danspil"
"21769","1917","Dino Toys s. r. o."
"21770","1917","Diset S. A."
"21771","1917","Estrela"
"21772","1917","Globo Giocattoli"
"21773","1917","Hasbro"
"21774","1917","Holdson"
"21775","1917","Javos (PaN)"
"21776","1917","John Sands Pty Ltd"
"21777","1917","Jumbo"
"21778","1917","Karto"
"21779","1917","Kod Kod"
"21780","1917","Milton Bradley"
"21781","1917","N.W. Damm & Son (Damm)"
"21782","1917","Nordic Games GmbH"
"21783","1917","PanGraf"
"21784","1917","Parker Brothers"
"21785","1917","Patch Products"
"21786","1917","Piatnik"
"21787","1917","PlayMonster"
"21788","1917","Popcorn Games"
"21789","1917","Premix"
"21790","1917","Remoundo"
"21791","1917","Smeets & Schippers"
"21792","1917","Somerville Ltd."
"21793","1917","Spear's Games"
"21794","1917","Spin Master Ltd."
"21795","1917","SuperHeated Neurons"
"21796","1917","Tactico"
"21797","1917","Takara"
"21798","1917","Tilsit"
"21799","1917","Trefl"
"21800","1917","Winning Moves France"
"21801","1917","Yetem S.A."
"21802","1917","Zito! Ώρα για παιχνίδι"
"21803","1917","Οδύσσεια"
"21804","1917","внешторгиздат (Foreign Trade Publishing House)"
"21805","122","Hans im Gluck"
"21806","122","AMIGO"
"21807","122","Mayfair Games"
"21808","145645","Hurrican"
"21809","386405","Saashi & Saashi"
"21810","386405","Belleville (Бельвіль)"
"21811","386405","Maldito Games"
"21812","191301","Mantic Games"
"21813","191301","2Tomatoes Games"
"21814","191301","Magic Store Srl"
"21815","215613","GateOnGames"
"21816","215613","Idea Jogos Pedagogicos"
"21817","215613","Octo Ludustudio"
"21818","215613","TCG Factory"
"21819","215613","ThunderGryph Games"
"21820","631","Milton Bradley"
"21821","287607","Nurnberger-Spielkarten-Verlag"
"21822","287607","DV Games"
"21823","287607","Fractal Juegos"
"21824","287607","Galapagos Jogos"
"21825","287607","Gem Klub Kft."
"21826","287607","Lautapelit.fi"
"21827","287607","Oya"
"21828","287607","Pandasaurus Games"
"21829","287607","Popcorn Games"
"21830","287607","White Goblin Games"
"21831","192934","Bezier Games"
"21832","422484","IELLO"
"21833","422484","CMON Global Limited"
"21834","422484","GaGa Games"
"21835","422484","Hobby Japan"
"21836","422484","MIPL"
"21837","422484","Portal Games"
"21838","422484","Reflexshop"
"21839","422484","White Goblin Games"
"21840","422484","Ігромаг"
"21841","278751","Cacahuete Games"
"21842","278751","CMON Global Limited"
"21843","278751","Muduko"
"21844","278751","Popcorn Games"
"21845","278751","Saashi & Saashi"
"21846","278751","Well Designed Game"
"21847","367385","Smirk & Laughter Games"
"21848","367385","Don't Panic Games"
"21849","367385","MINDOK"
"21850","367385","Rosiness"
"21851","367385","Smirk & Dagger Games"
"21852","127493","Osprey Games"
"21853","127493","Osprey Publishing"
"21854","127493","Warehouse Games GmbH"
"21855","127493","Warlord Games"
"21856","319579","itten"
"21857","319579","Atalia"
"21858","319579","Bloom Games (I)"
"21859","319579","CMON Global Limited"
"21860","319579","funbot"
"21861","319579","SD Games"
"21862","264476","(Self-Published)"
"21863","264476","23rd Chamber"
"21864","264476","HT Publishers"
"21865","178570","Cranio Creations"
"21866","178570","999 Games"
"21867","178570","Albi"
"21868","178570","Asmodee"
"21869","178570","Cool Mini Or Not"
"21870","178570","Edge Entertainment"
"21871","178570","Galapagos Jogos"
"21872","178570","Heidelberger Spieleverlag"
"21873","178570","Lucrum Games"
"21874","178570","Ludilo"
"21875","178570","Planplay"
"21876","178570","Zhiyanjia"
"21877","184459","A-games (Board Game)"
"21878","283797","KOSMOS"
"21879","283797","999 Games"
"21880","283797","Devir"
"21881","283797","Dino Toys s. r. o."
"21882","283797","Galakta"
"21883","283797","Giochi Uniti"
"21884","283797","IELLO"
"21885","283797","Piatnik"
"21886","283797","Zvezda"
"21887","123609","Sirlin Games"
"21888","341519","PostCurious"
"21889","341519","Board Game Walker 桌遊行者"
"21890","341519","frechverlag"
"21891","341519","GaGa Games"
"21892","341519","JJ Board game"
"21893","341519","Rawstone"
"21894","214234","Fox in the Box"
"21895","214234","GMT Games"
"21896","253398","KOSMOS"
"21897","253398","999 Games"
"21898","253398","Group SNE"
"21899","253398","Ideal Board Games"
"21900","253398","IELLO"
"21901","253398","Kaissa Chess & Games"
"21902","253398","Land of Beautiful Mind (سرزمین ذهن زیبا)"
"21903","328211","Good Game Studio"
"21904","328211","Arcane Wonders"
"21905","328211","Board Game VN"
"21906","328211","BoardM Factory"
"21907","328211","Brain Picnic"
"21908","328211","frechverlag"
"21909","328211","Hobby World"
"21910","328211","IELLO"
"21911","328211","Studio Infinitus"
"21912","328211","Taiwan Boardgame Design"
"21913","328211","Zacatrus"
"21914","132544","Artana"
"21915","132544","Giochix.it"
"21916","2266","Blue Orange (EU)"
"21917","2266","Blue Orange Games"
"21918","2266","FoxGames"
"21919","2266","Gigamic"
"21920","2266","HUCH!"
"21921","2266","Ludens Spirit"
"21922","2266","Swan Panasia Co., Ltd."
"21923","4741","Privateer Press"
"21924","4741","Edge Entertainment"
"21925","359764","Alderac Entertainment Group"
"21926","359764","Board Game Circus"
"21927","359764","Hobby World"
"21928","359764","Maldito Games"
"21929","359764","Rozum"
"21930","278554","Bezier Games"
"21931","278554","BoardM Factory"
"21932","271530","Space Cowboys"
"21933","271530","Gem Klub Kft."
"21934","271530","Hobby Japan"
"21935","271530","JD Editions"
"21936","271530","Korea Boardgames"
"21937","208775","Gamewright"
"21938","208775","Nurnberger-Spielkarten-Verlag"
"21939","208775","Popcorn Games"
"21940","279720","Sinister Fish Games"
"21941","279720","Arrakis Games"
"21942","279720","Hobby Japan"
"21943","91523","Pegasus Spiele"
"21944","91523","Brain Games"
"21945","91523","DV Games"
"21946","91523","DVS Games"
"21947","91523","Fantasmagoria"
"21948","91523","Filosofia Editions"
"21949","91523","Kaissa Chess & Games"
"21950","91523","Lautapelit.fi"
"21951","91523","Lifestyle Boardgames Ltd"
"21952","91523","Menart"
"21953","91523","MINDOK"
"21954","91523","Rebel Sp. z o.o."
"21955","91523","Swan Panasia Co., Ltd."
"21956","91523","White Goblin Games"
"21957","91523","Z-Man Games"
"21958","77","Columbia Games"
"21959","145633","Stone Blade Entertainment"
"21960","234948","A-games (Board Game)"
"21961","234948","Arclight Games"
"21962","234948","Delta Vision Publishing"
"21963","234948","MeepleBR"
"21964","83734","Academy Games, Inc."
"21965","301607","Fantasy Flight Games"
"21966","301607","Galapagos Jogos"
"21967","301607","Hobby World"
"21968","301607","Korea Boardgames"
"21969","301607","Rebel Sp. z o.o."
"21970","374895","Fractal Juegos"
"21971","374895","Draco Studios"
"21972","374895","Evrikus"
"21973","374895","Gigamic"
"21974","374895","GravitiX Games"
"21975","374895","Maldito Games"
"21976","374895","MINDOK"
"21977","374895","Muduko"
"21978","374895","Wonderbow Games"
"21979","374895","株式会社ケンビル (KenBill)"
"21980","193557","Fantasy Flight Games"
"21981","193557","Edge Entertainment"
"21982","193557","Galakta"
"21983","193557","Heidelberger Spieleverlag"
"21984","246297","Libellud"
"21985","246297","ADC Blackfire Entertainment"
"21986","246297","Asmodee"
"21987","246297","Gem Klub Kft."
"21988","246297","Hobby Japan"
"21989","246297","Kaissa Chess & Games"
"21990","246297","Korea Boardgames"
"21991","246297","Lifestyle Boardgames Ltd"
"21992","246297","Rebel Sp. z o.o."
"21993","246297","Ігромаг"
"21994","4688","Multi-Man Publishing"
"21995","4688","Ragnar Brothers"
"21996","298586","Moria Games"
"21997","298586","Sorry We Are French"
"21998","632","F.X. Schmid"
"21999","632","Out of the Box Publishing"
"22000","407318","Flatout Games"
"22001","407318","Alderac Entertainment Group"
"22002","407318","CMON Global Limited"
"22003","407318","Gem Klub Kft."
"22004","407318","KOSMOS"
"22005","407318","Little Rocket Games"
"22006","407318","Lucky Duck Games"
"22007","407318","White Goblin Games"
"22008","7866","Out of the Box Publishing"
"22009","7866","Broadway Toys LTD"
"22010","7866","DV Games"
"22011","7866","Mandoo Games"
"22012","7866","The Op Games"
"22013","7866","Popcorn Games"
"22014","322564","Grail Games"
"22015","322564","Fun Supply"
"22016","322564","Ghenos Games"
"22017","322564","Matagot"
"22018","322564","RollinGames"
"22019","322564","SD Games"
"22020","322564","Sugorokuya"
"22021","142402","Hobby World"
"22022","142402","SlugFest Games"
"22023","350689","Alderac Entertainment Group"
"22024","350689","Ludistri"
"22025","117960","alea"
"22026","117960","Ravensburger"
"22027","232666","Final Frontier Games"
"22028","232666","Fabrika Igr"
"22029","232666","Taverna Ludica Games"
"22030","232666","TCG Factory"
"22031","124965","Wizards of the Coast"
"22032","184491","Stellar Factory"
"22033","184491","Timber & Bolt"
"22034","297658","Jeux Opla"
"22035","297658","GaGa Games"
"22036","297658","HUCH!"
"22037","227212","Spielcraft Games"
"22038","227212","Choo Choo Games"
"22039","227212","Giant Roc"
"22040","227212","Joy Town Games"
"22041","227212","Last Level"
"22042","351810","itten"
"22043","351810","Popcorn Games"
"22044","286","The Avalon Hill Game Co"
"22045","286","Battleline"
"22046","406854","Helvetiq"
"22047","406854","Dal Negro"
"22048","406854","Fractal Juegos"
"22049","406854","Gap Times"
"22050","406854","HRAS"
"22051","406854","Ilot 307"
"22052","406854","IUVI Games"
"22053","406854","Lifestyle Boardgames Ltd"
"22054","406854","Reflexshop"
"22055","374502","CMON Global Limited"
"22056","374502","ADC Blackfire Entertainment"
"22057","374502","Galapagos Jogos"
"22058","374502","Portal Games"
"22059","374502","Reflexshop"
"22060","374502","Rozum"
"22061","2533","Goldsieber Spiele"
"22062","210040","Twogether Studios"
"22063","210040","Wyrmwood Gaming"
"22064","168679","Homosapiens Lab"
"22065","168679","Moaideas Game Design"
"22066","168679","Gen-X Games"
"22067","168679","Muduko"
"22068","168679","PaperGames (III)"
"22069","168679","Pegasus Spiele"
"22070","168679","SD Games"
"22071","168679","Tasty Minstrel Games"
"22072","168679","Trefl Joker Line"
"22073","381435","Osprey Games"
"22074","381435","Bohemian Games"
"22075","381435","Devir"
"22076","381435","Ghenos Games"
"22077","381435","Lucrum Games"
"22078","3972","999 Games"
"22079","3972","Capcom Co., Ltd."
"22080","3972","danspil"
"22081","3972","GP Games"
"22082","3972","Hanayama"
"22083","3972","KOSMOS"
"22084","3972","Mayfair Games"
"22085","140535","Moonster Games"
"22086","140535","2 Pionki"
"22087","140535","Asmodee"
"22088","140535","Hobby World"
"22089","140535","Magpie (Korean Co)"
"22090","140535","Portal Games"
"22091","32484","Your Move Games"
"22092","271785","Blue Orange (EU)"
"22093","271785","Blue Orange Games"
"22094","271785","Desyllas Games"
"22095","271785","FoxGames"
"22096","271785","Gem Klub Kft."
"22097","271785","Mandoo Games"
"22098","271785","Mercurio"
"22099","271785","MINDOK"
"22100","271785","Outland"
"22101","271785","Siam Board Games"
"22102","7865","Out of the Box Publishing"
"22103","7865","Beautiful Africa"
"22104","7865","GrapevineStar Media"
"22105","59753","ABACUSSPIELE"
"22106","59753","Rio Grande Games"
"22107","329939","Rose Gauntlet Entertainment"
"22108","329939","Arrakis Games"
"22109","329939","Gem Klub Kft."
"22110","329939","MINDOK"
"22111","41429","Worthington Games"
"22112","41429","Worthington Publishing, LLC"
"22113","1262","Avalon Hill"
"22114","206757","Strategos Games"
"22115","206757","Hobby World"
"22116","206757","Super Meeple"
"22117","206757","TLAMA games"
"22118","206757","Udo Grebe Gamedesign"
"22119","27356","Lautapelit.fi"
"22120","27356","Playroom Entertainment"
"22121","27356","Schmidt Spiele"
"22122","34373","Educa Korea"
"22123","34373","Egmont Polska"
"22124","34373","Gamewright"
"22125","34373","Kanga Games"
"22126","34373","Nasza Ksiegarnia"
"22127","34373","Schmidt Spiele"
"22128","20","Ludodelire"
"22129","357","AMIGO"
"22130","357","Filosofia Editions"
"22131","357","Game Factory"
"22132","357","Giochi Uniti"
"22133","346482","Schmidt Spiele"
"22134","346482","999 Games"
"22135","354568","Alley Cat Games"
"22136","281248","Thunderworks Games"
"22137","397736","Jumbo"
"22138","160081","Mantic Games"
"22139","160081","Bard Centrum Gier"
"22140","160081","Fire on Board Jogos"
"22141","160081","Heidelberger Spieleverlag"
"22142","160081","Magic Store Srl"
"22143","160081","MS Edizioni"
"22144","32944","Chili Spiele"
"22145","287322","ThinkFun"
"22146","197065","Alderac Entertainment Group"
"22147","287941","Soso Studio"
"22148","287941","BoardM Factory"
"22149","287941","Strohmann Games"
"22150","287941","Tasty Minstrel Games"
"22151","276386","GMT Games"
"22152","377420","Allplay"
"22153","377420","CMON Global Limited"
"22154","187687","Paizo Publishing"
"22155","237145","La Boite de Jeu"
"22156","237145","Across the Board"
"22157","237145","CafeMoka Studio"
"22158","237145","Games Unplugged LLC"
"22159","237145","Grimspire"
"22160","237145","Maldito Games"
"22161","883","GMT Games"
"22162","883","Asmodee"
"22163","883","Maldon"
"22164","304985","Board&Dice"
"22165","304985","Giant Roc"
"22166","102104","Looney Labs"
"22167","102104","Black Monk"
"22168","125046","Eagle-Gryphon Games"
"22169","125046","FRED Distribution, Inc."
"22170","367047","Deep Print Games"
"22171","367047","Keep Exploring Games"
"22172","367047","Maldito Games"
"22173","367047","Pegasus Spiele"
"22174","367047","Super Meeple"
"22175","23418","GMT Games"
"22176","55253","AMIGO"
"22177","55253","999 Games"
"22178","55253","Asmodee"
"22179","55253","Fantasmagoria"
"22180","55253","FunMIll.ru"
"22181","55253","Kikigagne?"
"22182","55253","Mayfair Games"
"22183","55253","Piatnik"
"22184","55253","Stupor Mundi"
"22185","55253","Нескучные игры"
"22186","235655","HABA"
"22187","235655","Hobby World"
"22188","283649","Days of Wonder"
"22189","283649","Hobby Japan"
"22190","193560","ThinkFun"
"22191","193560","HCM Kinzel"
"22192","193560","Korea Boardgames"
"22193","193560","Mercurio"
"22194","193560","Peliko Oy"
"22195","280132","Wyrmgold GmbH"
"22196","280132","Delirium Games"
"22197","280132","Funforge"
"22198","280132","Hobby Japan"
"22199","280132","Moria Games"
"22200","280132","Rio Grande Games"
"22201","156501","Sierra Madre Games"
"22202","156501","Banana Games"
"22203","200847","Repos Production"
"22204","200847","Asmodee"
