"","id","designer"
"7801","195237","Clayton Skancke"
"7802","136192","Sam Coates"
"7803","217020","Ryan Lambert"
"7804","369634","Jamey Stegmaier"
"7805","22950","Ceil Anderson"
"7806","22950","Kathy Assell"
"7807","240529","Nigel Kennington"
"7808","240529","Sarah Kennington"
"7809","161943","Gary Kim"
"7810","242343","Marcin Swierkot"
"7811","1708","Howard Thompson"
"7812","37461","Peter Struijf"
"7813","217894","Richard Launius"
"7814","217894","Pete Shirey"
"7815","4984","Jim Dunnigan"
"7816","129976","Eric M. Lang"
"7817","129976","Christian T. Petersen"
"7818","192351","Piero Cioni"
"7819","6209","Christian T. Petersen"
"7820","6209","Anders M. Petersen"
"7821","194","Sergio Aragones"
"7822","194","Ken Whitman"
"7823","194553","Chih-Fan Chen"
"7824","191543","Andreas Kuhnekath-Habler"
"7825","748","David L. Smith"
"7826","31808","Alex Medeiros"
"7827","31808","Cole Medeiros"
"7828","356909","Matthew Inman"
"7829","356909","Elan Lee"
"7830","356909","Cory O'Brien"
"7831","175254","Mike Selinker"
"7832","175254","Chad Brown"
"7833","175254","Tanis O'Connor"
"7834","175254","Paul Peterson"
"7835","175254","Keith Richmond"
"7836","175254","Aviva Schecterson"
"7837","175254","Liz Spain"
"7838","175254","Elisa Teague"
"7839","175254","Gaby Weidling"
"7840","213661","Nicole Jekich"
"7841","213661","Luke Turpeinen"
"7842","171261","Joshua Buergel"
"7843","171261","Grant Rodiek"
"7844","1631","Arnold Hendrick"
"7845","3495","Skaff Elias"
"7846","3495","Mike Elliott"
"7847","3495","Paul Peterson"
"7848","2968","Klaus Palesch"
"7849","2968","Horst-Rainer Rosner"
"7850","284291","Asger Harding Granerud"
"7851","284291","Daniel Skjold Pedersen"
"7852","184287","Fabian Engeler"
"7853","184287","Pascal Frick"
"7854","184287","Pierre Lippuner"
"7855","184287","Stefan Weisskopf"
"7856","5767","Alan R. Moon"
"7857","5767","Aaron Weissblum"
"7858","6738","Stefano Cavane"
"7859","83629","Reiner Knizia"
"7860","220784","折口 日向 (Hinata Origuchi)"
"7861","203405","Michael Rieneck"
"7862","182074","Charles Chevallier"
"7863","4475","Friedemann Friese"
"7864","272085","Wouter van Strien"
"7865","136356","Stuart Sisk"
"7866","126750","Johann Ruttinger"
"7867","126750","Jacques Zeimet"
"7868","224271","Bez Shahriari"
"7869","1315","Reiner Knizia"
"7870","220203","Stephen Sauer"
"7871","271528","Kamil 'Sanex' Ciesla"
"7872","34375","Garrett J. Donner"
"7873","34375","Brian S. Spence"
"7874","34375","Michael S. Steer"
"7875","38735","Michael Kiesling"
"7876","38735","Wolfgang Kramer"
"7877","240957","Peer Sylvester"
"7878","917","(Uncredited)"
"7879","917","Frank Whitehead"
"7880","23053","Inka Brand"
"7881","23053","Markus Brand"
"7882","283137","Stefan Godot"
"7883","126","Simon Knock"
"7884","4493","Peter-Paul Joopen"
"7885","1927","Steve Jackson (I)"
"7886","114667","Dirk Knemeyer"
"7887","21930","Reiner Stockhausen"
"7888","83197","Reiner Knizia"
"7889","158392","Antonio Ferrara"
"7890","158392","Sebastiano Fiorillo"
"7891","329002","Austin Foss"
"7892","329002","Jenna Radtke"
"7893","329002","Jake Sells"
"7894","342019","Ken Gruhl"
"7895","342019","Quentin Weir"
"7896","59429","David Ausloos"
"7897","183420","Charlie Price"
"7898","201406","Nick Seluk"
"7899","4424","Whit Alexander"
"7900","4424","Richard Tait"
"7901","160409","Nobutake Dogen"
"7902","160409","Nao Shimamura (シマムラナオ)"
"7903","267568","Rustan Hakansson"
"7904","55705","Reiner Knizia"
"7905","114912","Joe Huber (I)"
"7906","114912","Thomas Lehmann"
"7907","191982","Matt Leacock"
"7908","23981","Reiner Knizia"
"7909","346205","Geoffrey Wood"
"7910","539","David G. Watts"
"7911","84869","Michael Schacht"
"7912","3083","J. Stephen Peek"
"7913","88594","Chris James (I)"
"7914","164158","Chris Handy (I)"
"7915","108344","Marcin Tomczyk"
"7916","97875","Henri Kermarrec"
"7917","11733","(Uncredited)"
"7918","35289","Giuseppe Bau"
"7919","35289","Leo Colovini"
"7920","93541","Simone Luciani"
"7921","13337","(Uncredited)"
"7922","172613","Oleksandr Nevskiy"
"7923","172613","Oleg Sidorenko"
"7924","192401","Carlo A. Rossi"
"7925","39088","Markus Kropf"
"7926","4753","Reiner Knizia"
"7927","66982","Dominique Ehrhard"
"7928","66982","Michel Lalet"
"7929","239826","Satoru Nakamura (中村聡)"
"7930","125048","Denis Blanchot"
"7931","125048","Jacques Cottereau"
"7932","204599","David Parlett"
"7933","1644","Carl Mayer"
"7934","168770","Ryan Miller"
"7935","168770","Luke Peterschmidt"
"7936","1783","Greg Costikyan"
"7937","872","Martin Schlegel"
"7938","1197","Reinhard Staupe"
"7939","4401","Alan R. Moon"
"7940","4401","Aaron Weissblum"
"7941","534","Projekt Team III"
"7942","19419","Reiner Knizia"
"7943","23010","Albert Lamorisse"
"7944","23010","Michael I. Levin"
"7945","1549","(Uncredited)"
"7946","240843","Kenneth C. Shannon, III"
"7947","9735","Reiner Knizia"
"7948","189294","Benjamin Schwer"
"7949","205079","Jose Antonio Abascal Acebo"
"7950","43320","Brent Keith"
"7951","200834","Christian Leonhard"
"7952","200834","Jason Matthews"
"7953","941","Friedemann Friese"
"7954","362860","Richard Garfield"
"7955","207338","Rustan Hakansson"
"7956","207338","Eli Hakansson"
"7957","99437","Julie Saffre"
"7958","279","James Ernest"
"7959","259830","Urtis Sulinskas"
"7960","3321","Gunter Burkhardt"
"7961","38391","Jacques Zeimet"
"7962","245214","Frederic Moyersoen"
"7963","161926","Jason Kotarski"
"7964","223742","Tristan Williams"
"7965","10206","Jack Lawson"
"7966","10206","Andrew Lawson"
"7967","287952","Ramy Badie"
"7968","298701","Martino Chiacchiera"
"7969","298701","Silvano Sorrentino"
"7970","182619","Heikki Harju"
"7971","147305","Meelis Looveer"
"7972","173018","Stephen Gibson"
"7973","10496","Andrew Parks"
"7974","288775","Uwe Rosenberg"
"7975","110331","Vladimir Brummer"
"7976","257321","Steve Nix"
"7977","95613","Kristian Amundsen Ostby"
"7978","264","Neal Schlaffer"
"7979","232045","Asger Harding Granerud"
"7980","232045","Daniel Skjold Pedersen"
"7981","1536","James Ernest"
"7982","351038","Michael Luu"
"7983","147021","Nikolay Pegasov"
"7984","9139","Reiner Knizia"
"7985","146","Reiner Knizia"
"7986","342016","Phil Walker-Harding"
"7987","248075","Matt Hyra"
"7988","248075","Cory Jones"
"7989","165477","Frank Thyben"
"7990","5455","Harold E. Hock"
"7991","67593","Michael Rieneck"
"7992","132817","Javier Velasquez"
"7993","256438","Frank Meyer"
"7994","142262","Robert Burke"
"7995","142262","Richard Launius"
"7996","341164","Matthew Inman"
"7997","341164","Elan Lee"
"7998","37296","Richard Borg"
"7999","329862","Hjalmar Hach"
"8000","329862","Alessandro Manuini"
"8001","329862","Jonathan Panada"
"8002","329862","Laura Severino"
"8003","329862","Giulia Tamagni"
"8004","126912","Ludovic Gaillard"
"8005","9021","Michael Kiesling"
"8006","9021","Wolfgang Kramer"
"8007","210052","Anthony Amato"
"8008","210052","Nicole Kline"
"8009","121423","David Short"
"8010","111173","Michael Feldkotter"
"8011","22864","Jason Schneider"
"8012","209664","Brendan Evans"
"8013","17162","Vera Baumeister"
"8014","164159","Chris Handy (I)"
"8015","24416","Alain Orban"
"8016","158534","Max Holliday"
"8017","158534","Arron Watts"
"8018","766","Frank Thibault"
"8019","766","G. W. ""Jerry"" D'Arcey"
"8020","766","David D'Arcey"
"8021","130592","Patrick Otley"
"8022","13286","James Ernest"
"8023","13286","Mike Selinker"
"8024","163027","Scott Almes"
"8025","233976","Daniel Fremgen"
"8026","41833","Cynthia Bodin"
"8027","41833","Bastiaan Brederode"
"8028","41833","Cephas Howard"
"8029","363481","Friedemann Friese"
"8030","154600","Bruno Cathala"
"8031","154600","Ludovic Maublanc"
"8032","923","Pierre Jacquot"
"8033","192830","Chris Handy (I)"
"8034","146548","Timur Kadirov"
"8035","146548","Sergey Kuznetsov"
"8036","42444","Eric Hanuise"
"8037","42444","Frederic Moyersoen"
"8038","28185","James M. Day"
"8039","178209","Andrew Looney"
"8040","3093","Igor Polouchine"
"8041","16320","Mike Fitzgerald"
"8042","1070","Walter Kraul"
"8043","1448","Alan R. Moon"
"8044","40761","Michael Feldkotter"
"8045","40432","(Uncredited)"
"8046","13071","Croc"
"8047","114991","Colleen Macklin"
"8048","114991","John Sharp"
"8049","114991","Eric Zimmerman"
"8050","147768","Friedemann Friese"
"8051","192334","Charles Chevallier"
"8052","192334","Catherine Dumas"
"8053","192334","Pascal Pelemans"
"8054","182116","Alf Seegert"
"8055","38553","Jeroen Doumen"
"8056","38553","Joris Wiersinga"
"8057","148767","Johannes Zirm"
"8058","231223","Mary Flanagan"
"8059","231223","Max Seidman"
"8060","178688","Tobias Hall"
"8061","1674","S. Craig Taylor"
"8062","1674","Neil Zimmerer"
"8063","9606","Dominic Crapuchettes"
"8064","1152","Terence Peter Donnelly"
"8065","270","Dan Glimne"
"8066","270","Henrik Strandberg"
"8067","96260","Chad Jensen"
"8068","177499","Aaron Dill"
"8069","177499","John Kovaleski"
"8070","177499","Sean Sweigart"
"8071","8126","Bernd Eisenstein"
"8072","145186","Torsten Landsvogt"
"8073","59149","Vlaada Chvatil"
"8074","4356","Jim Doherty"
"8075","697","Eric Solomon"
"8076","3864","Kevin Barrett"
"8077","3864","Paul Nobles"
"8078","3864","Matt Robinson"
"8079","192735","Andreas Pelikan"
"8080","192735","Alexander Pfister"
"8081","1149","Bruce Nesmith"
"8082","370130","Rico Besteher"
"8083","370130","Frank Noack"
"8084","20195","Steffen Muhlhauser"
"8085","151835","Steffen Benndorf"
"8086","151835","Reinhard Staupe"
"8087","223602","Ryan Laukat"
"8088","32901","(Uncredited)"
"8089","175755","Michael Rieneck"
"8090","177702","Bruno Faidutti"
"8091","177702","Sergio Halaban"
"8092","177702","Andre Zatz"
"8093","228390","Wouter van Strien"
"8094","216234","Brandon Beran"
"8095","3044","Randall C. Reed"
"8096","3044","Vance von Borries"
"8097","103184","Torsten Landsvogt"
"8098","15045","Rob Daviau"
"8099","15045","Dan Sanfilippo"
"8100","72132","Richard Launius"
"8101","1233","Richard Onanian"
"8102","218179","Roberto Fraga"
"8103","109451","Jonathan Franklin"
"8104","54643","Alan R. Moon"
"8105","54643","Aaron Weissblum"
"8106","15878","(Uncredited)"
"8107","13456","Mike Nudd"
"8108","193213","Jeremie Kletzkine"
"8109","6657","Urs Hostettler"
"8110","185374","Christian Lemay"
"8111","162041","Katsumasa Tomioka"
"8112","175495","Julian Allain"
"8113","34166","Hartmut Kommerell"
"8114","12830","Claudia Hely"
"8115","12830","Roman Pelek"
"8116","266177","Ken Franklin"
"8117","266177","Tom McMurchie"
"8118","230358","Henri Kermarrec"
"8119","258389","Friedemann Friese"
"8120","1602","(Uncredited)"
"8121","54433","Mark Goadrich"
"8122","54433","Brett Myers"
"8123","4637","Jim Deacove"
"8124","123045","Hayato Kisaragi"
"8125","67453","Daniel Quodbach"
"8126","118776","David E. Whitcher"
"8127","175961","Daniel Windfeld Schmidt"
"8128","3852","Tom Braunlich"
"8129","3852","Evan Lorentz"
"8130","3852","Bill Martinson"
"8131","3852","Jason Robinette"
"8132","3852","Roland L. Tesh"
"8133","13172","Cliff Bohm"
"8134","13172","Geoff Bottone"
"8135","13172","Colleen Skadl"
"8136","194196","Yann and Clem"
"8137","249505","Catherine Stippell"
"8138","3586","Reinhard Staupe"
"8139","204886","Forrest-Pruzan Creative"
"8140","204886","Prospero Hall"
"8141","204886","Brian Kirk"
"8142","147299","David J. Mortimer"
"8143","33732","Scott Nicholson"
"8144","109764","Mark Klassen"
"8145","2379","Jeffrey Breslow"
"8146","2379","Howard J. Morrison"
"8147","2872","Anton Dresden"
"8148","2872","Buzz Siler"
"8149","176606","Ignacy Trzewiczek"
"8150","11182","Murray Eskenazi"
"8151","172560","Olivier Gregoire"
"8152","172560","Thibaut Quintens"
"8153","206844","Yohan Goh"
"8154","13511","Tushar Gheewala"
"8155","718","Don Greenwood"
"8156","718","Reiner Knizia"
"8157","262388","Stefan Kloss"
"8158","262388","Anna Oppolzer"
"8159","262388","Reinhard Staupe"
"8160","8059","Andrew Parks"
"8161","1309","Ralf Burkert"
"8162","148531","Andreas Schmidt"
"8163","980","Uwe Rosenberg"
"8164","177490","Corne van Moorsel"
"8165","161965","Carlo Lavezzi"
"8166","368789","Volodymyr Semeniv"
"8167","181440","Jozsef Dorsonczky"
"8168","315196","Allie Jennings"
"8169","284306","Jacob Fryxelius"
"8170","4610","Peter Neugebauer"
"8171","235451","Joey Vigour"
"8172","349131","Stefan Nikolic"
"8173","88016","Nikolas Sakaloglou"
"8174","88016","Sotirios Tsantilas"
"8175","48979","Guilhem Debricon"
"8176","5393","Reiner Knizia"
"8177","1203","James Ernest"
"8178","90","Craig Van Ness"
"8179","202490","Brian Calhoun"
"8180","163377","Hisashi Hayashi"
"8181","3711","Gary C. Morgan"
"8182","2316","Marco Maggi"
"8183","2316","Francesco Nepitello"
"8184","34169","Sergey Machin"
"8185","2114","Peter Neugebauer"
"8186","54507","Fraser Lamont"
"8187","54507","Gordon Lamont"
"8188","884","Martin Wallace"
"8189","82402","Friedemann Friese"
"8190","110870","Dan Cassar"
"8191","27117","Malcolm Braff"
"8192","27117","Bruno Cathala"
"8193","27117","Sebastien Pauchon"
"8194","187289","Kris McCardel Ware"
"8195","166202","Josh Cappel"
"8196","166202","Daniel Rocchi"
"8197","184919","Richard Garfield"
"8198","131568","Leonard Boyd"
"8199","131568","David Brashaw"
"8200","355881","Fabien Tanguy"
"8201","226146","Curt Covert"
"8202","154479","Donald X. Vaccarino"
"8203","37589","Rob Daviau"
"8204","37589","Anthony E. Pratt"
"8205","404041","Paul-Henri Argiot"
"8206","159141","BakaFire"
"8207","1475","James Cooke Brown"
"8208","41658","Momo Besedic"
"8209","71593","Fred Binkitani"
"8210","71593","Emanuele Ornella"
"8211","95386","Kuraki Mura"
"8212","16443","Thomas Denmark"
"8213","363","Reiner Knizia"
"8214","245222","Adrian Jimenez Pascual"
"8215","137238","Tobias Stapelfeldt"
"8216","183797","Frederic Henry"
"8217","4318","Jeroen Doumen"
"8218","4318","Herman Haverkort"
"8219","4318","Tamara Jannink"
"8220","4318","Joris Wiersinga"
"8221","144492","Ase Berg"
"8222","144492","Henrik Berg"
"8223","33150","Whit Alexander"
"8224","33150","Richard Tait"
"8225","2168","Keith Gross"
"8226","9342","Wilko Manz"
"8227","352","Phil Orbanes Sr."
"8228","217553","Roberto Fraga"
"8229","4862","Brian Hersch"
"8230","1711","Randall C. Reed"
"8231","11104","Wolfgang Kramer"
"8232","192656","Konstantin Seleznev"
"8233","19187","Thomas Denmark"
"8234","48","Gerard Mulder"
"8235","147370","Dan Shapiro"
"8236","172073","Nikolay Pegasov"
"8237","161761","Stephane Maurel"
"8238","307450","Hisashi Hayashi"
"8239","174611","John Coveyou"
"8240","16373","Heinrich Glumpler"
"8241","161757","Brian Henk"
"8242","161757","Clayton Skancke"
"8243","5869","Martin Wallace"
"8244","160784","Philip duBarry"
"8245","160784","Jason Kotarski"
"8246","18932","Mario Papini"
"8247","153497","Jay Cormier"
"8248","153497","Sen-Foong Lim"
"8249","154892","Andrew Looney"
"8250","220778","Cedric Barbe"
"8251","220778","Theo Riviere"
"8252","27298","Yasutaka Ikeda"
"8253","133437","Justin De Witt"
"8254","8069","Craig Van Ness"
"8255","33088","Antoine Bauza"
"8256","236304","Istvan Pocsi"
"8257","236304","Frigyes Schoberl"
"8258","66437","Vangelis Bagiartakis"
"8259","11159","Thomas Denmark"
"8260","313008","Sarah Addison"
"8261","313008","Jonathan Gilmour-Long"
"8262","415836","Claude Clement"
"8263","162378","Andrew Looney"
"8264","283718","Martino Chiacchiera"
"8265","283718","Silvano Sorrentino"
"8266","309862","Ben Eisner"
"8267","309862","Steve Ellis (II)"
"8268","230591","Chris Bryan"
"8269","379","Darwin Bromley"
"8270","129293","Donald X. Vaccarino"
"8271","427","Jeff London"
"8272","163081","Grzegorz Kalarus"
"8273","163081","Sebastian Oliwa"
"8274","163081","Seweryn Piotrowski"
"8275","161578","Katalin Nimmerfroh"
"8276","161578","David Turczi"
"8277","161578","Mihaly Vincze"
"8278","5478","Dominique Ehrhard"
"8279","27766","Klaus Teuber"
"8280","18723","Fabrizio Bonifacio"
"8281","18723","Riccardo Crosa"
"8282","18723","Massimiliano Enrico"
"8283","18723","Chiara Ferlito"
"8284","18723","Tim Uren"
"8285","24396","Andrew Sheerin"
"8286","24396","Andrew Tompkins"
"8287","308416","Edmund McMillen"
"8288","241025","Henri Kermarrec"
"8289","193485","Justin De Witt"
"8290","35634","Reiner Knizia"
"8291","210","Dominique Ehrhard"
"8292","171541","Frank Bebenroth"
"8293","171541","Marco Teubner"
"8294","36739","Reiner Knizia"
"8295","99219","Zvi Shalem"
"8296","99219","Gali Shimoni"
"8297","260298","James Schoch"
"8298","43530","Mikko Koivusalo"
"8299","3692","S. Craig Taylor"
"8300","144728","Matt Hyra"
"8301","144728","Cory Jones"
"8302","22465","Dominique Bodin"
"8303","416266","Eric M. Lang"
"8304","416266","Calvin Wong Tze Loon 黃子倫"
"8305","306182","Chase Estep"
"8306","146725","Seth Johnson"
"8307","146725","Michael Mulvihill"
"8308","146725","Brian Poel"
"8309","146725","Jordan Weisman"
"8310","146725","Zach Weisman"
"8311","90190","Charles Chevallier"
"8312","90190","Arnaud Urbon"
"8313","240822","Jun Sasaki"
"8314","159209","Stefan Dorra"
"8315","130911","Paolo Mori"
"8316","8096","Corne van Moorsel"
"8317","219430","Andrew Looney"
"8318","16933","Steve Jackson (I)"
"8319","4928","Anthony E. Pratt"
"8320","152847","Theo Riviere"
"8321","176","James Ernest"
"8322","1302","Boston Logical Society"
"8323","1302","W. W. Swilling"
"8324","245710","Przemyslaw Fornal"
"8325","245710","Kajetan Kusina"
"8326","245710","Mateusz Pitulski"
"8327","245710","Kamil Rogowski"
"8328","341256","Carlo Camarotto"
"8329","341256","Francesco Testini"
"8330","136587","Rocco Privetera"
"8331","31621","Thorsten Gimmler"
"8332","102897","Grant Rodiek"
"8333","73365","(Uncredited)"
"8334","1098","Ian Livingstone"
"8335","8935","Francois Bruel"
"8336","8935","Philippe des Pallieres"
"8337","219638","David Fooden"
"8338","219638","Forrest-Pruzan Creative"
"8339","6607","Steve Jackson (I)"
"8340","669","Tray Green"
"8341","669","Dawn Payn"
"8342","7824","Forrest-Pruzan Creative"
"8343","165563","Marc Brunnenkant"
"8344","146818","Charles Chevallier"
"8345","106753","David Boniffacy"
"8346","106753","Daniel Quodbach"
"8347","65990","Reinhard Staupe"
"8348","189062","Jack Dire"
"8349","85105","Vlaada Chvatil"
"8350","145501","Luca Bellini"
"8351","8017","Heinrich Glumpler"
"8352","249833","Joe Bradford"
"8353","15474","Adam Mnich"
"8354","15474","Ignacy Trzewiczek"
"8355","167292","Don Reid"
"8356","162152","Thomas Lehmann"
"8357","180179","Henri Kermarrec"
"8358","27710","Klaus Teuber"
"8359","15167","Reiner Knizia"
"8360","197455","Trevor Benjamin"
"8361","197455","Brett J. Gilbert"
"8362","247980","Emiliano ""Wentu"" Venturini"
"8363","301242","Alexander Bernhardt"
"8364","74","Matthew Kirby"
"8365","74","Mark Alan Osterhaus"
"8366","149130","Andrew Looney"
"8367","26162","Kris Gould"
"8368","96","Larry Harris, Jr."
"8369","458","Roger Heyworth"
"8370","31449","John Yianni"
"8371","125315","Carl Chudyk"
"8372","11634","Roy Parsons"
"8373","11634","Katie Parsons"
"8374","4532","Trevor Truran"
"8375","35964","Kevin G. Nunn"
"8376","8192","Jens Kappe"
"8377","30483","Gordon Lamont"
"8378","30483","Fraser Lamont"
"8379","181404","Karl Marcelle"
"8380","56128","Ignacy Trzewiczek"
"8381","17465","Matt Burchfield"
"8382","17465","Grant Wylie"
"8383","17465","Mike Wylie"
"8384","17465","Kevin Wylie"
"8385","170146","Anthony Rubbo"
"8386","166372","Timofey Shargorodskiy"
"8387","161383","Chris Handy (I)"
"8388","3071","Jervis Johnson"
"8389","9615","Chris Bayliss"
"8390","359","Reiner Knizia"
"8391","362700","Gricha German"
"8392","124047","Sean Brown"
"8393","124047","Clint Herron"
"8394","172662","Jason Tagmire"
"8395","36986","Ed Teixeira"
"8396","36986","Mark H. Walker"
"8397","25695","Greg Lam"
"8398","187104","Christophe Boelinger"
"8399","188181","John du Bois"
"8400","21709","Thomas Lehmann"
"8401","29678","Steve Jackson (I)"
"8402","2944","Haim Shafir"
"8403","39332","Philippe Proux"
"8404","193212","Matt Leacock"
"8405","34871","Alberto Menoncin"
"8406","34871","Silvio Negri-Clementi"
"8407","240892","Frank Crittin"
"8408","240892","Gregoire Largey"
"8409","27940","Roberto Di Meglio"
"8410","3945","John Wallis (II)"
"8411","206448","Henri Kermarrec"
"8412","6117","Kevin G. Nunn"
"8413","40235","Alf Seegert"
"8414","156786","Anne-Marie De Witt"
"8415","13347","Karl Lepp"
"8416","13347","Julianne Lepp"
"8417","614","Erno Rubik"
"8418","614","Marvin A. Silbermintz"
"8419","135","Michael Schacht"
"8420","312","Friedemann Friese"
"8421","8222","Peter Hansson"
"8422","352710","Romain Caterdjian"
"8423","352710","Theo Riviere"
"8424","1515","Elliot Rudell"
"8425","58329","Christian Fiore"
"8426","58329","Knut Happel"
"8427","282765","Jonathan Gilmour-Long"
"8428","282765","Brian Lewis"
"8429","277","Reiner Knizia"
"8430","138104","David Carl"
"8431","278297","Prospero Hall"
"8432","278297","Ket Ng"
"8433","183264","Stefan Kloss"
"8434","256390","Pavel Atamanchuk"
"8435","11929","(Uncredited)"
"8436","38778","Peter Hawes"
"8437","281514","Martin Nedergaard Andersen"
"8438","281514","Alexander Peshkov"
"8439","281514","Ekaterina Pluzhnikova"
"8440","3818","Mikko Koivusalo"
"8441","2542","Rudiger Dorn"
"8442","144525","Christophe Boelinger"
"8443","201920","Bruno Cathala"
"8444","201920","Ludovic Maublanc"
"8445","127134","Josep M. Allue"
"8446","140279","Leonard Boyd"
"8447","140279","David Brashaw"
"8448","3242","Reiner Knizia"
"8449","1463","James Ernest"
"8450","1463","Phil Foglio"
"8451","121806","Gina Manola"
"8452","3341","Rich Koehler"
"8453","404","Alex Randolph"
"8454","156719","Roberto Grasso (II)"
"8455","142503","Akihisa Okui"
"8456","514","Jean Tarrade"
"8457","24771","Reiner Stockhausen"
"8458","337784","Florian Sirieix"
"8459","337784","Benoit Turpin"
"8460","23263","Rob Daviau"
"8461","186475","Kuraki Mura"
"8462","14258","Kyle Weinandy"
"8463","125658","Will Schoonover"
"8464","102835","Bruno Faidutti"
"8465","124390","David Luis Sanhueza"
"8466","179259","Shane Willis"
"8467","22948","Steve Jackson (I)"
"8468","55833","Jacques Zeimet"
"8469","18333","Alison Frane"
"8470","18333","Andrew Looney"
"8471","137","Sylvie Barc"
"8472","137","Roger Heyworth"
"8473","137","Los Rodriguez"
"8474","137","Juan Rodriguez"
"8475","278824","Michiel de Wit"
"8476","99097","Matt Hyra"
"8477","3595","Deborah Boss"
"8478","869","Bruno Faidutti"
"8479","139443","Jack Dire"
"8480","793","Sean McGuire"
"8481","793","Thomas McGuire"
"8482","1163","Alex Randolph"
"8483","224134","Casey Sershon"
"8484","139897","Daniel Solis"
"8485","1245","Michael Schacht"
"8486","94731","Nicolas Assenbrunner"
"8487","94731","Cephas Howard"
"8488","94731","Thomas Robert Van der Heiden"
"8489","938","Michel Matschoss"
"8490","938","Alex Randolph"
"8491","71272","Jani Moliis"
"8492","71272","Tero Moliis"
"8493","2471","Todd Breitenstein"
"8494","2471","Kerry Breitenstein"
"8495","121958","Gioacchino Prestigiacomo"
"8496","21704","Friedemann Friese"
"8497","202737","Joe Herbert"
"8498","202737","Dave Herbert"
"8499","16035","Whit Alexander"
"8500","16035","Richard Tait"
"8501","28037","Alessandro Zucchini"
"8502","120447","James Ernest"
"8503","120447","Rick Fish"
"8504","840","Thorsten Lopmann"
"8505","840","Andreas Wetter"
"8506","171339","Allen Chang"
"8507","171339","Alannah Kearney"
"8508","248702","(Uncredited)"
"8509","6752","Glenn Drover"
"8510","29198","Rob Heinsoo"
"8511","142334","Henri Kermarrec"
"8512","108665","Julie Ahern"
"8513","108665","Jeff Gracia"
"8514","24410","C. Aaron Kreader"
"8515","3874","Mordecai Meirowitz"
"8516","14038","Michael A. Brown"
"8517","14038","Stephen McLaughlin"
"8518","157322","Filip Glowacz"
"8519","157322","Ireneusz Huszcza"
"8520","7719","Kevin Wilson"
"8521","13728","Dan Verssen"
"8522","1381","Koichi Ooyama"
"8523","1381","Bill Sabram"
"8524","2133","Mike Tinney"
"8525","2133","Steve Wieck"
"8526","29456","Matt Wilson (I)"
"8527","258244","Corey Konieczka"
"8528","590","Edmond Dujardin"
"8529","43249","Richard Breese"
"8530","246759","Matthew Inman"
"8531","246759","Elan Lee"
"8532","23935","Tyler Bielman"
"8533","140997","Eric B. Vogel"
"8534","10908","Reiner Knizia"
"8535","156976","David Short"
"8536","38364","Aaron Lauster"
"8537","2838","Eric Poses"
"8538","52","Rick Priestley"
"8539","52","Nigel Stillman"
"8540","1814","Richard Garfield"
"8541","1157","James Ernest"
"8542","3656","H. Heller"
"8543","3656","A. P. Nienstaedt"
"8544","1253","Uwe Rosenberg"
"8545","79282","Anthony Daamen"
"8546","42206","Maureen Hiron"
"8547","12248","Ronald Hofstatter"
"8548","12248","Dietmar Keusch"
"8549","34819","Thierry Denoual"
"8550","1254","Michelle Duval"
"8551","1254","Robert R. Schoch"
"8552","9962","Steve Jackson (I)"
"8553","33911","Frederic Moyersoen"
"8554","134","Thorsten Gimmler"
"8555","18931","Paul Van Hove"
"8556","18931","Liesbeth Vanzeir"
"8557","1144","Steve Jackson (II)"
"8558","245444","Michael Fox (II)"
"8559","245444","Rory O'Connor"
"8560","163277","Frederic Henry"
"8561","607","Scott Kimball"
"8562","982","Willis P. Carpenter"
"8563","982","Garrett J. Donner"
"8564","982","Michael S. Steer"
"8565","376","Michael Rieneck"
"8566","142432","Charles Chevallier"
"8567","79068","Tony Cimino"
"8568","197707","Kedric Winks"
"8569","76247","Max Holliday"
"8570","8790","Ulrike Catty"
"8571","8790","Paul Catty"
"8572","8790","Hans Fuhrer"
"8573","8790","Maria Fuhrer"
"8574","8790","Ernst Fuhrer"
"8575","284082","Matthew Dunstan"
"8576","284082","Chihiro Mori"
"8577","284082","Phil Walker-Harding"
"8578","27451","Ulrike Catty"
"8579","27451","Paul Catty"
"8580","27451","Hans Fuhrer"
"8581","223518","Keith Baker"
"8582","154560","Matt Hyra"
"8583","154560","Cory Jones"
"8584","271044","Michael Palm"
"8585","271044","Lukas Zach"
"8586","26054","Holger Bosch"
"8587","163354","David Short"
"8588","239951","Roberto Fraga"
"8589","239951","Yohan Lemonnier"
"8590","67436","Cephas Howard"
"8591","67436","Henk van der Does"
"8592","6627","Joe Huber (I)"
"8593","1827","Stephen Hand"
"8594","497","Reiner Knizia"
"8595","96345","Holger Bosch"
"8596","96345","Corinna Harder"
"8597","96345","Jens Schumacher"
"8598","66608","Rob Bartel"
"8599","70916","Antoine Bauza"
"8600","172235","Heather O'Neill"
"8601","172235","Christopher O'Neill"
"8602","172235","Adriel Wilson"
"8603","1489","James Ernest"
"8604","1489","Rick Fish"
"8605","65814","Tim Roediger"
"8606","26884","Reiner Knizia"
"8607","145722","Jun'ichi Sato"
"8608","166109","Mike Young"
"8609","2608","(Uncredited)"
"8610","9202","Wolfgang Kramer"
"8611","9202","Horst-Rainer Rosner"
"8612","158742","David Short"
"8613","42448","Chris Cieslik"
"8614","231666","Friedemann Friese"
"8615","3706","Kris Burm"
"8616","22938","Leo Colovini"
