"","id","mechanic"
"2849","144344","Delayed Purchase"
"2850","144344","Hand Management"
"2851","144344","Open Drafting"
"2852","144344","Set Collection"
"2853","144344","Turn Order: Claim Action"
"2854","284189","Auction: Dutch"
"2855","284189","Income"
"2856","284189","Market"
"2857","284189","Ownership"
"2858","284189","Square Grid"
"2859","284189","Tile Placement"
"2860","400314","Income"
"2861","400314","Multi-Use Cards"
"2862","400314","Solo / Solitaire Game"
"2863","400314","Tile Placement"
"2864","400314","Variable Player Powers"
"2865","400314","Worker Placement"
"2866","342070","Dice Rolling"
"2867","342070","Die Icon Resolution"
"2868","342070","Grid Movement"
"2869","342070","Player Elimination"
"2870","342070","Roll / Spin and Move"
"2871","342070","Take That"
"2872","302723","Dice Rolling"
"2873","302723","Events"
"2874","302723","Narrative Choice / Paragraph"
"2875","302723","Scenario / Mission / Campaign Game"
"2876","302723","Semi-Cooperative Game"
"2877","302723","Stat Check Resolution"
"2878","302723","Storytelling"
"2879","302723","Worker Placement"
"2880","246784","Deduction"
"2881","246784","Hexagon Grid"
"2882","246784","Modular Board"
"2883","246784","Pattern Recognition"
"2884","206718","Area Majority / Influence"
"2885","206718","Hand Management"
"2886","206718","Open Drafting"
"2887","206718","Push Your Luck"
"2888","206718","Set Collection"
"2889","146508","Cooperative Game"
"2890","146508","Dice Rolling"
"2891","146508","Move Through Deck"
"2892","146508","Narrative Choice / Paragraph"
"2893","146508","Storytelling"
"2894","146508","Variable Player Powers"
"2895","356123","Deduction"
"2896","356123","Solo / Solitaire Game"
"2897","244271","Dice Rolling"
"2898","244271","Take That"
"2899","244271","Team-Based Game"
"2900","244271","Variable Player Powers"
"2901","139976","Action Points"
"2902","139976","Area Majority / Influence"
"2903","139976","Area Movement"
"2904","139976","Dice Rolling"
"2905","139976","Variable Player Powers"
"2906","108745","Closed Drafting"
"2907","108745","Dice Rolling"
"2908","108745","Die Icon Resolution"
"2909","108745","Hand Management"
"2910","108745","Open Drafting"
"2911","108745","Tags"
"2912","108745","Take That"
"2913","108745","Turn Order: Progressive"
"2914","108745","Victory Points as a Resource"
"2915","92828","Storytelling"
"2916","92828","Targeted Clues"
"2917","92828","Voting"
"2918","155068","Action Retrieval"
"2919","155068","Dice Rolling"
"2920","155068","Grid Movement"
"2921","155068","Line of Sight"
"2922","155068","Modular Board"
"2923","155068","Scenario / Mission / Campaign Game"
"2924","155068","Square Grid"
"2925","155068","Take That"
"2926","155068","Variable Player Powers"
"2927","46213","Drawing"
"2928","46213","Paper-and-Pencil"
"2929","295374","Bids As Wagers"
"2930","295374","Bingo"
"2931","295374","Dice Rolling"
"2932","295374","End Game Bonuses"
"2933","295374","Paper-and-Pencil"
"2934","295374","Solo / Solitaire Game"
"2935","295374","Victory Points as a Resource"
"2936","358661","Area Majority / Influence"
"2937","358661","Dice Rolling"
"2938","358661","End Game Bonuses"
"2939","358661","Events"
"2940","358661","Hand Management"
"2941","358661","Hexagon Grid"
"2942","358661","Tech Trees / Tech Tracks"
"2943","358661","Variable Player Powers"
"2944","358661","Variable Set-up"
"2945","358661","Worker Placement"
"2946","358661","Worker Placement, Different Worker Types"
"2947","367966","Action Points"
"2948","367966","Action Retrieval"
"2949","367966","Chaining"
"2950","367966","Cooperative Game"
"2951","367966","End Game Bonuses"
"2952","367966","Grid Movement"
"2953","367966","Map Addition"
"2954","367966","Modular Board"
"2955","367966","Scenario / Mission / Campaign Game"
"2956","367966","Solo / Solitaire Game"
"2957","367966","Tech Trees / Tech Tracks"
"2958","367966","Variable Set-up"
"2959","176734","Dice Rolling"
"2960","176734","Die Icon Resolution"
"2961","176734","End Game Bonuses"
"2962","176734","Events"
"2963","176734","Variable Player Powers"
"2964","176734","Worker Placement"
"2965","176734","Worker Placement, Different Worker Types"
"2966","257499","Cooperative Game"
"2967","257499","Dice Rolling"
"2968","257499","Modular Board"
"2969","257499","Point to Point Movement"
"2970","257499","Stat Check Resolution"
"2971","257499","Variable Player Powers"
"2972","277085","Deduction"
"2973","277085","Hand Management"
"2974","277085","Player Elimination"
"2975","277085","Score-and-Reset Game"
"2976","277085","Take That"
"2977","160477","Grid Movement"
"2978","160477","Hand Management"
"2979","160477","Pattern Movement"
"2980","160477","Square Grid"
"2981","160477","Static Capture"
"2982","19777","Auction / Bidding"
"2983","19777","Pick-up and Deliver"
"2984","19777","Tech Trees / Tech Tracks"
"2985","50","Hand Management"
"2986","50","Melding and Splaying"
"2987","50","Ordering"
"2988","50","Push Your Luck"
"2989","50","Score-and-Reset Game"
"2990","50","Set Collection"
"2991","331106","Card Play Conflict Resolution"
"2992","331106","Deck, Bag, and Pool Building"
"2993","331106","Dice Rolling"
"2994","331106","Events"
"2995","331106","Hand Management"
"2996","331106","Increase Value of Unchosen Resources"
"2997","331106","Narrative Choice / Paragraph"
"2998","331106","Open Drafting"
"2999","331106","Pick-up and Deliver"
"3000","331106","Point to Point Movement"
"3001","331106","Race"
"3002","331106","Role Playing"
"3003","331106","Solo / Solitaire Game"
"3004","331106","Variable Player Powers"
"3005","331106","Variable Set-up"
"3006","24181","Advantage Token"
"3007","24181","Area Majority / Influence"
"3008","24181","Area Movement"
"3009","24181","Investment"
"3010","24181","Ownership"
"3011","24181","Rondel"
"3012","24181","Stock Holding"
"3013","24181","Victory Points as a Resource"
"3014","66589","Advantage Token"
"3015","66589","Area Movement"
"3016","66589","Market"
"3017","66589","Rondel"
"3018","318184","Deck, Bag, and Pool Building"
"3019","318184","End Game Bonuses"
"3020","318184","Hand Management"
"3021","318184","Move Through Deck"
"3022","318184","Open Drafting"
"3023","318184","Scenario / Mission / Campaign Game"
"3024","318184","Solo / Solitaire Game"
"3025","318184","Take That"
"3026","318184","Variable Player Powers"
"3027","318184","Variable Set-up"
"3028","172","Auction / Bidding"
"3029","172","Auction: Sealed Bid"
"3030","172","Auction: Turn Order Until Pass"
"3031","172","Hand Management"
"3032","172","Selection Order Bid"
"3033","97207","Auction / Bidding"
"3034","97207","Hand Management"
"3035","97207","Selection Order Bid"
"3036","97207","Simultaneous Action Selection"
"3037","97207","Worker Placement"
"3038","262211","Action Queue"
"3039","262211","Bias"
"3040","262211","Cooperative Game"
"3041","262211","Dice Rolling"
"3042","262211","Events"
"3043","262211","Hexagon Grid"
"3044","262211","Modular Board"
"3045","262211","Solo / Solitaire Game"
"3046","262211","Team-Based Game"
"3047","262211","Tech Trees / Tech Tracks"
"3048","262211","Tile Placement"
"3049","262211","Turn Order: Progressive"
"3050","262211","Variable Player Powers"
"3051","38453","Action Queue"
"3052","38453","Area Movement"
"3053","38453","Cooperative Game"
"3054","38453","Elapsed Real Time Ending"
"3055","38453","Hand Management"
"3056","38453","Programmed Movement"
"3057","38453","Real-Time"
"3058","38453","Simultaneous Action Selection"
"3059","38453","Solo / Solitaire Game"
"3060","5","Hand Management"
"3061","5","Investment"
"3062","5","Market"
"3063","5","Square Grid"
"3064","5","Stock Holding"
"3065","5","Tile Placement"
"3066","5","Victory Points as a Resource"
"3067","111341","Auction / Bidding"
"3068","111341","Market"
"3069","111341","Modular Board"
"3070","111341","Network and Route Building"
"3071","111341","Open Drafting"
"3072","111341","Tile Placement"
"3073","111341","Turn Order: Auction"
"3074","111341","Variable Player Powers"
"3075","111341","Variable Set-up"
"3076","155873","Auction: Turn Order Until Pass"
"3077","155873","Catch the Leader"
"3078","155873","Income"
"3079","155873","Market"
"3080","155873","Network and Route Building"
"3081","155873","Turn Order: Stat-Based"
"3082","345972","Enclosure"
"3083","345972","Hand Management"
"3084","345972","Predictive Bid"
"3085","345972","Trick-taking"
"3086","22545","Area Majority / Influence"
"3087","22545","Set Collection"
"3088","22545","Turn Order: Claim Action"
"3089","22545","Worker Placement"
"3090","22545","Worker Placement, Different Worker Types"
"3091","319966","Area Majority / Influence"
"3092","319966","Campaign / Battle Card Driven"
"3093","319966","Communication Limits"
"3094","319966","Hand Management"
"3095","319966","Map Reduction"
"3096","319966","Memory"
"3097","319966","Simulation"
"3098","319966","Team-Based Game"
"3099","319966","Variable Set-up"
"3100","129622","Deduction"
"3101","129622","Hand Management"
"3102","129622","Player Elimination"
"3103","129622","Score-and-Reset Game"
"3104","129622","Take That"
"3105","332800","Action Points"
"3106","332800","Card Play Conflict Resolution"
"3107","332800","Deck Construction"
"3108","332800","Dice Rolling"
"3109","332800","Die Icon Resolution"
"3110","332800","Grid Movement"
"3111","332800","Hand Management"
"3112","332800","Multi-Use Cards"
"3113","332800","Take That"
"3114","332800","Variable Player Powers"
"3115","2653","Action Points"
"3116","2653","Dice Rolling"
"3117","2653","Grid Movement"
"3118","2653","Hexagon Grid"
"3119","2653","Map Reduction"
"3120","2653","Memory"
"3121","2653","Modular Board"
"3122","2653","Secret Unit Deployment"
"3123","2653","Take That"
"3124","350316","Area Majority / Influence"
"3125","350316","End Game Bonuses"
"3126","350316","Modular Board"
"3127","350316","Open Drafting"
"3128","350316","Race"
"3129","350316","Set Collection"
"3130","350316","Solo / Solitaire Game"
"3131","350316","Tags"
"3132","350316","Tile Placement"
"3133","350316","Track Movement"
"3134","350316","Worker Placement with Dice Workers"
"3135","350316","Worker Placement, Different Worker Types"
"3136","154203","Closed Drafting"
"3137","154203","Contracts"
"3138","154203","End Game Bonuses"
"3139","154203","Hand Management"
"3140","154203","Income"
"3141","154203","Multi-Use Cards"
"3142","154203","Open Drafting"
"3143","154203","Solo / Solitaire Game"
"3144","154203","Take That"
"3145","154203","Turn Order: Progressive"
"3146","154203","Variable Player Powers"
"3147","245655","Bias"
"3148","245655","Bribery"
"3149","245655","End Game Bonuses"
"3150","245655","Legacy Game"
"3151","245655","Storytelling"
"3152","245655","Voting"
"3153","370591","Area Majority / Influence"
"3154","370591","Cooperative Game"
"3155","370591","Hexagon Grid"
"3156","370591","Map Addition"
"3157","370591","Modular Board"
"3158","370591","Scenario / Mission / Campaign Game"
"3159","370591","Tile Placement"
"3160","370591","Variable Set-up"
"3161","187617","Action Points"
"3162","187617","Area Majority / Influence"
"3163","187617","Cooperative Game"
"3164","187617","Dice Rolling"
"3165","187617","Point to Point Movement"
"3166","187617","Push Your Luck"
"3167","187617","Simulation"
"3168","187617","Solo / Solitaire Game"
"3169","187617","Stat Check Resolution"
"3170","54","Action Points"
"3171","54","Area Majority / Influence"
"3172","54","Auction / Bidding"
"3173","54","Events"
"3174","54","Grid Movement"
"3175","54","Hexagon Grid"
"3176","54","Kill Steal"
"3177","54","Layering"
"3178","54","Map Addition"
"3179","54","Modular Board"
"3180","54","Set Collection"
"3181","54","Tile Placement"
"3182","54","Victory Points as a Resource"
"3183","143693","Automatic Resource Growth"
"3184","143693","End Game Bonuses"
"3185","143693","Follow"
"3186","143693","Once-Per-Game Abilities"
"3187","143693","Open Drafting"
"3188","143693","Set Collection"
"3189","143693","Simultaneous Action Selection"
"3190","143693","Solo / Solitaire Game"
"3191","143693","Tile Placement"
"3192","143693","Turn Order: Progressive"
"3193","143693","Variable Set-up"
"3194","209685","Action Retrieval"
"3195","209685","Auction: Dutch"
"3196","209685","Contracts"
"3197","209685","Deck, Bag, and Pool Building"
"3198","209685","Hand Management"
"3199","209685","Increase Value of Unchosen Resources"
"3200","209685","Open Drafting"
"3201","209685","Set Collection"
"3202","184921","Area Majority / Influence"
"3203","184921","Closed Drafting"
"3204","184921","End Game Bonuses"
"3205","184921","Grid Coverage"
"3206","184921","Hand Management"
"3207","184921","Simultaneous Action Selection"
"3208","184921","Square Grid"
"3209","181279","Card Play Conflict Resolution"
"3210","181279","Hand Management"
"3211","181279","Hidden Movement"
"3212","181279","Point to Point Movement"
"3213","181279","Resource to Move"
"3214","181279","Rock-Paper-Scissors"
"3215","181279","Secret Unit Deployment"
"3216","181279","Team-Based Game"
"3217","181279","Variable Player Powers"
"3218","136888","Dice Rolling"
"3219","136888","Hand Management"
"3220","136888","Multi-Use Cards"
"3221","227789","Grid Coverage"
"3222","227789","Highest-Lowest Scoring"
"3223","227789","Once-Per-Game Abilities"
"3224","227789","Rondel"
"3225","227789","Tile Placement"
"3226","227789","Track Movement"
"3227","227789","Turn Order: Claim Action"
"3228","227789","Turn Order: Pass Order"
"3229","163967","Action Retrieval"
"3230","163967","Contracts"
"3231","163967","Dice Rolling"
"3232","163967","End Game Bonuses"
"3233","163967","Follow"
"3234","163967","Open Drafting"
"3235","163967","Re-rolling and Locking"
"3236","163967","Solo / Solitaire Game"
"3237","163967","Take That"
"3238","163967","Variable Phase Order"
"3239","163967","Variable Player Powers"
"3240","54138","Area Majority / Influence"
"3241","54138","Area Movement"
"3242","54138","Investment"
"3243","54138","Ownership"
"3244","54138","Rondel"
"3245","54138","Stock Holding"
"3246","54138","Victory Points as a Resource"
"3247","93260","Deck Construction"
"3248","93260","Dice Rolling"
"3249","93260","Grid Movement"
"3250","93260","Hand Management"
"3251","93260","Stat Check Resolution"
"3252","93260","Variable Player Powers"
"3253","234277","Open Drafting"
"3254","234277","Turn Order: Claim Action"
"3255","234277","Worker Placement"
"3256","47","Enclosure"
"3257","47","Income"
"3258","47","Investment"
"3259","47","Negotiation"
"3260","47","Set Collection"
"3261","47","Tile Placement"
"3262","47","Trading"
"3263","47","Victory Points as a Resource"
"3264","188866","Deduction"
"3265","188866","Hand Management"
"3266","188866","Roles with Asymmetric Information"
"3267","188866","Trading"
"3268","285192","Dice Rolling"
"3269","285192","Map Addition"
"3270","285192","Role Playing"
"3271","285192","Solo / Solitaire Game"
"3272","285192","Storytelling"
"3273","285192","Tile Placement"
"3274","48726","Area Majority / Influence"
"3275","48726","Dice Rolling"
"3276","48726","Open Drafting"
"3277","48726","Worker Placement with Dice Workers"
"3278","59294","Area Majority / Influence"
"3279","59294","Auction / Bidding"
"3280","59294","Grid Movement"
"3281","59294","Hexagon Grid"
"3282","59294","Modular Board"
"3283","59294","Simultaneous Action Selection"
"3284","59294","Variable Player Powers"
"3285","260180","Action Points"
"3286","260180","Open Drafting"
"3287","260180","Pattern Building"
"3288","260180","Resource Queue"
"3289","260180","Solo / Solitaire Game"
"3290","260180","Tile Placement"
"3291","336986","Contracts"
"3292","336986","End Game Bonuses"
"3293","336986","Hand Management"
"3294","336986","Modular Board"
"3295","336986","Multi-Use Cards"
"3296","336986","Set Collection"
"3297","336986","Solo / Solitaire Game"
"3298","336986","Tags"
"3299","336986","Worker Placement"
"3300","203420","Cooperative Game"
"3301","40692","Area Movement"
"3302","40692","Dice Rolling"
"3303","40692","Hidden Victory Points"
"3304","40692","Increase Value of Unchosen Resources"
"3305","40692","Variable Player Powers"
"3306","40692","Variable Set-up"
"3307","40692","Victory Points as a Resource"
"3308","172081","Action Points"
"3309","172081","Cooperative Game"
"3310","172081","Dice Rolling"
"3311","172081","Grid Movement"
"3312","172081","Map Addition"
"3313","172081","Modular Board"
"3314","172081","Multiple Maps"
"3315","172081","Solo / Solitaire Game"
"3316","172081","Square Grid"
"3317","172081","Three Dimensional Movement"
"3318","172081","Variable Player Powers"
"3319","301880","Contracts"
"3320","301880","Dice Rolling"
"3321","301880","Hand Management"
"3322","301880","Open Drafting"
"3323","301880","Solo / Solitaire Game"
"3324","301880","Variable Player Powers"
"3325","301880","Worker Placement"
"3326","301880","Worker Placement, Different Worker Types"
"3327","63888","Drawing"
"3328","63888","Follow"
"3329","63888","Hand Management"
"3330","63888","Layering"
"3331","63888","Melding and Splaying"
"3332","63888","Sudden Death Ending"
"3333","63888","Tags"
"3334","63888","Take That"
"3335","63888","Tech Trees / Tech Tracks"
"3336","25292","Action Points"
"3337","25292","Area Movement"
"3338","25292","Bias"
"3339","25292","Dice Rolling"
"3340","25292","Events"
"3341","25292","Pick-up and Deliver"
"3342","25292","Race"
"3343","25292","Variable Player Powers"
"3344","25292","Variable Set-up"
"3345","172818","Action Points"
"3346","172818","Dice Rolling"
"3347","172818","Narrative Choice / Paragraph"
"3348","172818","Set Collection"
"3349","172818","Storytelling"
"3350","172818","Trading"
"3351","172818","Turn Order: Progressive"
"3352","304420","Contracts"
"3353","304420","Market"
"3354","304420","Pattern Building"
"3355","304420","Point to Point Movement"
"3356","304420","Set Collection"
"3357","304420","Solo / Solitaire Game"
"3358","304420","Tile Placement"
"3359","21241","Area Majority / Influence"
"3360","21241","Connections"
"3361","21241","Grid Movement"
"3362","21241","Hand Management"
"3363","21241","Hexagon Grid"
"3364","21241","Line of Sight"
"3365","21241","Player Elimination"
"3366","21241","Solo / Solitaire Game"
"3367","21241","Team-Based Game"
"3368","21241","Tile Placement"
"3369","21241","Variable Player Powers"
"3370","350933","Bingo"
"3371","350933","Chaining"
"3372","350933","Hexagon Grid"
"3373","350933","Hidden Victory Points"
"3374","350933","Line Drawing"
"3375","350933","Network and Route Building"
"3376","350933","Pattern Movement"
"3377","350933","Solo / Solitaire Game"
"3378","193037","Action Points"
"3379","193037","Cooperative Game"
"3380","193037","Dice Rolling"
"3381","193037","Hand Management"
"3382","193037","Narrative Choice / Paragraph"
"3383","193037","Push Your Luck"
"3384","193037","Semi-Cooperative Game"
"3385","193037","Storytelling"
"3386","193037","Trading"
"3387","193037","Traitor Game"
"3388","193037","Variable Player Powers"
"3389","193037","Voting"
"3390","202426","Auction: Sealed Bid"
"3391","202426","Hidden Victory Points"
"3392","202426","Income"
"3393","202426","Negotiation"
"3394","202426","Real-Time"
"3395","202426","Simultaneous Action Selection"
"3396","202426","Tech Trees / Tech Tracks"
"3397","202426","Trading"
"3398","202426","Variable Player Powers"
"3399","140934","Hand Management"
"3400","140934","Open Drafting"
"3401","140934","Pattern Building"
"3402","140934","Set Collection"
"3403","140934","Tile Placement"
"3404","345584","Hand Management"
"3405","345584","Take That"
"3406","13122","Grid Coverage"
"3407","13122","Hexagon Grid"
"3408","13122","Modular Board"
"3409","13122","Square Grid"
"3410","13122","Tile Placement"
"3411","13122","Trading"
"3412","318084","Action Queue"
"3413","318084","Auction / Bidding"
"3414","318084","Auction Compensation"
"3415","318084","Auction: Fixed Placement"
"3416","318084","Auction: Multiple Lot"
"3417","318084","Constrained Bidding"
"3418","318084","Multi-Use Cards"
"3419","318084","Open Drafting"
"3420","318084","Turn Order: Progressive"
"3421","318084","Variable Player Powers"
"3422","318084","Variable Set-up"
"3423","349067","Automatic Resource Growth"
"3424","349067","Cooperative Game"
"3425","349067","Deck Construction"
"3426","349067","Events"
"3427","349067","Hand Management"
"3428","349067","Scenario / Mission / Campaign Game"
"3429","349067","Solo / Solitaire Game"
"3430","349067","Variable Player Powers"
"3431","349067","Variable Set-up"
"3432","219513","Grid Coverage"
"3433","219513","Modular Board"
"3434","219513","Open Drafting"
"3435","219513","Set Collection"
"3436","219513","Square Grid"
"3437","219513","Tile Placement"
"3438","308119","Action Points"
"3439","308119","Increase Value of Unchosen Resources"
"3440","308119","Market"
"3441","308119","Open Drafting"
"3442","308119","Simulation"
"3443","176920","Action Retrieval"
"3444","176920","Area Majority / Influence"
"3445","176920","Area Movement"
"3446","176920","Hand Management"
"3447","176920","Simultaneous Action Selection"
"3448","176920","Take That"
"3449","176920","Turn Order: Role Order"
"3450","77130","Deck, Bag, and Pool Building"
"3451","77130","Grid Movement"
"3452","77130","Hand Management"
"3453","77130","Modular Board"
"3454","77130","Open Drafting"
"3455","77130","Rock-Paper-Scissors"
"3456","77130","Square Grid"
"3457","77130","Tech Trees / Tech Tracks"
"3458","77130","Trading"
"3459","77130","Variable Player Powers"
"3460","59959","Hidden Movement"
"3461","59959","Memory"
"3462","59959","Point to Point Movement"
"3463","59959","Questions and Answers"
"3464","59959","Secret Unit Deployment"
"3465","59959","Team-Based Game"
"3466","336382","Cooperative Game"
"3467","336382","Hand Management"
"3468","336382","Modular Board"
"3469","336382","Solo / Solitaire Game"
"3470","336382","Team-Based Game"
"3471","336382","Variable Player Powers"
"3472","39856","Race"
"3473","39856","Singing"
"3474","39856","Storytelling"
"3475","39856","Targeted Clues"
"3476","39856","Voting"
"3477","246192","Action Queue"
"3478","246192","Contracts"
"3479","246192","Open Drafting"
"3480","297030","Action Drafting"
"3481","297030","Income"
"3482","297030","Open Drafting"
"3483","297030","Pattern Building"
"3484","297030","Turn Order: Stat-Based"
"3485","297030","Variable Set-up"
"3486","45315","Action Queue"
"3487","45315","Hand Management"
"3488","45315","Simultaneous Action Selection"
"3489","45315","Tile Placement"
"3490","45315","Worker Placement"
"3491","199042","Cooperative Game"
"3492","199042","Deck, Bag, and Pool Building"
"3493","199042","Scenario / Mission / Campaign Game"
"3494","199042","Variable Player Powers"
"3495","276182","Area Majority / Influence"
"3496","276182","Area Movement"
"3497","276182","Cube Tower"
"3498","276182","Deck, Bag, and Pool Building"
"3499","276182","Layering"
"3500","276182","Modular Board"
"3501","276182","Scenario / Mission / Campaign Game"
"3502","311988","Cooperative Game"
"3503","311988","Cube Tower"
"3504","311988","Events"
"3505","311988","Modular Board"
"3506","311988","Scenario / Mission / Campaign Game"
"3507","311988","Solo / Solitaire Game"
"3508","311988","Variable Player Powers"
"3509","311988","Worker Placement, Different Worker Types"
"3510","146439","Campaign / Battle Card Driven"
"3511","146439","Command Cards"
"3512","146439","Dice Rolling"
"3513","146439","Grid Movement"
"3514","146439","Modular Board"
"3515","146439","Secret Unit Deployment"
"3516","146439","Variable Player Powers"
"3517","128271","Area Majority / Influence"
"3518","128271","Closed Drafting"
"3519","128271","End Game Bonuses"
"3520","128271","Hand Management"
"3521","128271","Income"
"3522","128271","Layering"
"3523","128271","Modular Board"
"3524","128271","Simultaneous Action Selection"
"3525","128271","Solo / Solitaire Game"
"3526","128271","Square Grid"
"3527","128271","Tile Placement"
"3528","128271","Turn Order: Progressive"
"3529","379078","Action Retrieval"
"3530","379078","Deck, Bag, and Pool Building"
"3531","379078","Grid Movement"
"3532","379078","Hand Management"
"3533","379078","Melding and Splaying"
"3534","379078","Modular Board"
"3535","379078","Multi-Use Cards"
"3536","379078","Solo / Solitaire Game"
"3537","379078","Tags"
"3538","379078","Variable Player Powers"
"3539","379078","Variable Set-up"
"3540","379078","Victory Points as a Resource"
"3541","379078","Worker Placement, Different Worker Types"
"3542","247367","Area Majority / Influence"
"3543","247367","Card Play Conflict Resolution"
"3544","247367","Hand Management"
"3545","70919","Action Points"
"3546","70919","Contracts"
"3547","70919","Dice Rolling"
"3548","70919","Die Icon Resolution"
"3549","70919","End Game Bonuses"
"3550","70919","Grid Movement"
"3551","70919","Hexagon Grid"
"3552","70919","Modular Board"
"3553","70919","Network and Route Building"
"3554","70919","Pattern Building"
"3555","70919","Race"
"3556","70919","Set Collection"
"3557","70919","Tags"
"3558","70919","Tile Placement"
"3559","245934","Area Movement"
"3560","245934","Contracts"
"3561","245934","End Game Bonuses"
"3562","245934","Open Drafting"
"3563","245934","Tile Placement"
"3564","245934","Turn Order: Progressive"
"3565","245934","Variable Set-up"
"3566","181304","Communication Limits"
"3567","181304","Cooperative Game"
"3568","181304","Deduction"
"3569","181304","Finale Ending"
"3570","181304","Hand Management"
"3571","181304","Pattern Recognition"
"3572","181304","Storytelling"
"3573","181304","Voting"
"3574","40354","Auction / Bidding"
"3575","40354","Hand Management"
"3576","40354","Negotiation"
"3577","40354","Point to Point Movement"
"3578","40354","Secret Unit Deployment"
"3579","40354","Simulation"
"3580","40354","Tug of War"
"3581","40354","Variable Set-up"
"3582","40354","Zone of Control"
"3583","342810","Cube Tower"
"3584","342810","End Game Bonuses"
"3585","342810","Open Drafting"
"3586","342810","Simultaneous Action Selection"
"3587","155987","Auction / Bidding"
"3588","155987","Hand Management"
"3589","155987","Memory"
"3590","155987","Open Drafting"
"3591","155987","Push Your Luck"
"3592","155987","Set Collection"
"3593","37046","Cooperative Game"
"3594","37046","Dice Rolling"
"3595","37046","Grid Movement"
"3596","37046","Modular Board"
"3597","37046","Move Through Deck"
"3598","37046","Solo / Solitaire Game"
"3599","37046","Variable Player Powers"
"3600","8217","Action Drafting"
"3601","8217","Follow"
"3602","8217","Hand Management"
"3603","8217","Multi-Use Cards"
"3604","8217","Set Collection"
"3605","8217","Variable Phase Order"
"3606","372","Card Play Conflict Resolution"
"3607","372","Hand Management"
"3608","372","Melding and Splaying"
"3609","372","Set Collection"
"3610","274638","Action Points"
"3611","274638","Card Play Conflict Resolution"
"3612","274638","Hand Management"
"3613","274638","Line of Sight"
"3614","274638","Point to Point Movement"
"3615","274638","Variable Player Powers"
"3616","41114","Hidden Roles"
"3617","41114","Memory"
"3618","41114","Roles with Asymmetric Information"
"3619","41114","Simultaneous Action Selection"
"3620","41114","Team-Based Game"
"3621","41114","Traitor Game"
"3622","41114","Voting"
"3623","333255","Action Retrieval"
"3624","333255","Area Movement"
"3625","333255","Cooperative Game"
"3626","333255","Deck, Bag, and Pool Building"
"3627","333255","Modular Board"
"3628","333255","Scenario / Mission / Campaign Game"
"3629","333255","Solo / Solitaire Game"
"3630","333255","Variable Player Powers"
"3631","333255","Variable Set-up"
"3632","119890","Automatic Resource Growth"
"3633","119890","Enclosure"
"3634","119890","Increase Value of Unchosen Resources"
"3635","119890","Tile Placement"
"3636","119890","Turn Order: Claim Action"
"3637","119890","Worker Placement"
"3638","90137","Area Majority / Influence"
"3639","90137","Deck, Bag, and Pool Building"
"3640","90137","Dice Rolling"
"3641","90137","Hand Management"
"3642","90137","Open Drafting"
"3643","163745","Action Queue"
"3644","163745","Critical Hits and Failures"
"3645","163745","Dice Rolling"
"3646","163745","Line of Sight"
"3647","163745","Movement Template"
"3648","163745","Simulation"
"3649","163745","Variable Player Powers"
"3650","192458","Hand Management"
"3651","192458","Multi-Use Cards"
"3652","192458","Open Drafting"
"3653","192458","Take That"
"3654","192458","Variable Phase Order"
"3655","192458","Variable Player Powers"
"3656","192458","Worker Placement"
"3657","222509","Area Majority / Influence"
"3658","222509","Area Movement"
"3659","222509","Card Play Conflict Resolution"
"3660","222509","Dice Rolling"
"3661","222509","Hand Management"
"3662","222509","Open Drafting"
"3663","222509","Solo / Solitaire Game"
"3664","222509","Variable Player Powers"
"3665","222509","Worker Placement"
"3666","246684","Action Queue"
"3667","246684","Area Majority / Influence"
"3668","246684","Layering"
"3669","246684","Network and Route Building"
"3670","246684","Simultaneous Action Selection"
"3671","246684","Solo / Solitaire Game"
"3672","246684","Turn Order: Stat-Based"
"3673","246684","Variable Set-up"
"3674","234","Area Majority / Influence"
"3675","234","Campaign / Battle Card Driven"
"3676","234","Dice Rolling"
"3677","234","Events"
"3678","234","Point to Point Movement"
"3679","234","Simulation"
"3680","269210","Dice Rolling"
"3681","269210","Paper-and-Pencil"
"3682","269210","Re-rolling and Locking"
"3683","269210","Solo / Solitaire Game"
"3684","234487","Action Points"
"3685","234487","Contracts"
"3686","234487","Deck, Bag, and Pool Building"
"3687","234487","Modular Board"
"3688","234487","Open Drafting"
"3689","234487","Tile Placement"
"3690","234487","Turn Order: Progressive"
"3691","234487","Variable Player Powers"
"3692","234487","Variable Set-up"
"3693","234487","Worker Placement"
"3694","25554","Area Majority / Influence"
"3695","25554","Closed Drafting"
"3696","25554","Point to Point Movement"
"3697","24480","Events"
"3698","24480","Market"
"3699","24480","Turn Order: Claim Action"
"3700","24480","Turn Order: Random"
"3701","24480","Worker Placement"
"3702","24480","Worker Placement, Different Worker Types"
"3703","244711","Action Retrieval"
"3704","244711","Closed Drafting"
"3705","244711","Deck, Bag, and Pool Building"
"3706","244711","End Game Bonuses"
"3707","244711","Hand Management"
"3708","244711","Income"
"3709","244711","Open Drafting"
"3710","244711","Point to Point Movement"
"3711","244711","Solo / Solitaire Game"
"3712","244711","Tech Trees / Tech Tracks"
"3713","244711","Tile Placement"
"3714","244711","Turn Order: Progressive"
"3715","244711","Variable Set-up"
"3716","195539","Area Majority / Influence"
"3717","195539","Auction / Bidding"
"3718","195539","Hand Management"
"3719","195539","Memory"
"3720","195539","Open Drafting"
"3721","195539","Take That"
"3722","195539","Variable Player Powers"
"3723","195539","Worker Placement"
